Result,Trial,Arena,Assay,ChDate,Sex,LizID,LizID_nums,LizID_etho,Trt,TotalDist,Velocity,NovItem_Freq,NovItem_Duration,NovItem_LatFirst,NovZone_Freq,NovZone_Duration,NovZone_LatFirst,Hide_Freq,Hide_Duration,Hide_DurationOrig,Hide_LatFirst,Entry_Freq,Entry_Duration,Entry_LatFirst,Social_Freq,Social_Duration,Social_LatFirst,Neutral_Freq,Neutral_Duration,Neutral_LatFirst,Asocial_Freq,Asocial_Duration,Asocial_LatFirst,Arena_Freq,Arena_Duration,Arena_LatFirst
Result 1,Trial   245,Arena 2,Social,CH1_02.01.16_DVR1,M,ld0078,0078,78,High,10.4359,0.0140004,0,0,NA,0,0,NA,1,988.56,533.96,0,1,211.48,988.56,0,0,NA,0,0,NA,1,211.48,988.56,1,745.44,454.6
Result 1,Trial   245,Arena 3,Social,CH1_02.01.16_DVR1,F,ld0050,0050,50,Low,49.5327,0.0412773,0,0,NA,0,0,NA,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,1,1200.04,0,1,1200.04,0
Result 1,Trial   245,Arena 4,Social,CH1_02.01.16_DVR1,F,ld0012,0012,12,High,75.4892,0.0836168,0,0,NA,0,0,NA,20,695.04,397.84,0,20,505,297.2,0,0,NA,0,0,NA,20,505,297.2,1,902.84,297.2
Result 1,Trial   246,Arena 1,Social,CH2_02.01.16_DVR1,F,ld0138,0138,138,High,246.783,0.205653,0,0,NA,1,123.48,274.08,6,155.56,155.56,836.88,9,294.36,0,4,120.44,274.76,5,32.8,273.8,8,891.24,0,1,1200.04,0
Result 1,Trial   246,Arena 2,Social,CH2_02.01.16_DVR1,M,ld0109,0109,109,Low,0,0,0,0,NA,0,0,NA,1,1200.04,1200.04,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,1,1200.04,0
Result 1,Trial   246,Arena 3,Social,CH2_02.01.16_DVR1,M,ld0132,0132,132,Low,407.421,0.339517,1,18.52,606.88,3,10.28,602.96,38,40.04,40.04,590.68,43,800.4,0,3,298.56,606.84,6,19.84,601.72,42,841.6,0,1,1200.04,0
Result 1,Trial   246,Arena 4,Social,CH2_02.01.16_DVR1,F,ld0122,0122,122,High,0,0,0,0,NA,0,0,NA,1,1200.04,1200.04,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,1,1200.04,0
Result 1,Trial   247,Arena 1,Social,CH3_02.01.16_DVR1,F,ld0087,0087,87,High,575.638,0.786477,1,30,497.44,6,23.24,492.8,16,483.64,15.56,0,32,35.4,468.08,9,464.64,496.76,17,48.88,492.32,25,202.88,468.08,1,731.96,468.08
Result 1,Trial   247,Arena 2,Social,CH3_02.01.16_DVR1,F,ld0037,0037,37,Low,635.261,0.765153,1,11.08,1139,3,4.96,1015.52,34,694.36,324.6,0,37,31.04,370.08,7,260.08,373.28,15,105.04,370.28,42,140.56,370.08,1,830.28,369.76
Result 1,Trial   247,Arena 3,Social,CH3_02.01.16_DVR1,M,ld007,007,7,High,453.822,0.654639,8,31.56,575.36,11,100.48,507.36,1,506.84,0.08,0,1,0.16,506.84,7,671.88,519.8,7,21.12,507.04,1,0.2,506.84,1,693.28,506.76
Result 1,Trial   247,Arena 4,Social,CH3_02.01.16_DVR1,M,ld0120,0120,120,High,468.724,0.436087,0,0,NA,2,26.32,628.04,20,128.56,3.4,0,23,549.52,125.16,2,78.72,701.32,8,176.64,593.24,26,816.12,125.16,1,1074.88,125.16
Result 1,Trial   248,Arena 1,Social,CH4_02.01.16_DVR1,F,ld0102,0102,102,High,940.773,0.93654,3,25.12,310.68,9,59,287.64,51,386.56,191.08,0,52,49.76,195.56,12,325.52,298,25,96.24,287.24,62,391.72,195.56,1,1004.56,195.48
Result 1,Trial   248,Arena 2,Social,CH4_02.01.16_DVR1,F,ld0089,0089,89,High,293.037,0.281853,1,1.96,994.64,6,124.12,202.56,30,323.2,162.88,0,34,85,160.96,7,441.88,201.04,10,331.2,183.32,33,103.76,160.96,1,1039.72,160.32
Result 1,Trial   248,Arena 3,Social,CH4_02.01.16_DVR1,M,ld0140,0140,140,High,78.7909,0.0656591,0,0,NA,0,0,NA,0,0,0,NA,1,293.64,0,0,0,NA,1,903.84,296.2,1,296.2,0,1,1200.04,0
Result 1,Trial   248,Arena 4,Social,CH4_02.01.16_DVR1,M,ld0010,0010,10,Low,245.105,0.208423,4,230.16,93.64,10,305.04,87.88,4,170.04,146.04,0,6,65.56,24,3,945.36,88.72,5,9.76,87.48,7,74.88,24,1,1176.04,24
Result 1,Trial   249,Arena 1,Social,CH1_03.01.16_DVR1,M,ld0111,0111,111,High,255.964,0.437575,0,0,NA,1,252.32,616.04,16,665.72,50.68,0,23,82.56,615.04,10,191.8,639.96,14,119.32,615.36,20,223.2,615.04,1,585,615.04
Result 1,Trial   249,Arena 2,Social,CH1_03.01.16_DVR1,M,ld0078,0078,78,High,233.761,0.418027,2,2.2,775.68,4,315.52,774,0,640.68,0,0,3,10.68,630.8,3,515.44,651.48,4,10.92,645.2,2,33,630.8,1,559.36,630.8
Result 1,Trial   249,Arena 3,Social,CH1_03.01.16_DVR1,F,ld0050,0050,50,Low,0,0,0,0,NA,0,0,NA,1,1200.04,1200.04,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,1,1200.04,0
Result 1,Trial   249,Arena 4,Social,CH1_03.01.16_DVR1,F,ld0012,0012,12,High,117.567,0.0979722,0,0,NA,1,3.8,1154.64,0,0,0,NA,3,583.04,0,0,0,NA,1,32.24,1130.08,2,1167.8,0,1,1200.04,0
Result 1,Trial   250,Arena 1,Social,CH2_03.01.16_DVR1,F,ld0138,0138,138,High,0,0,0,0,NA,0,0,NA,1,1200.04,1200.04,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,1,1200.04,0
Result 1,Trial   250,Arena 2,Social,CH2_03.01.16_DVR1,M,ld0109,0109,109,Low,0,0,0,0,NA,0,0,NA,1,1200.04,1200.04,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,1,1200.04,0
Result 1,Trial   250,Arena 3,Social,CH2_03.01.16_DVR1,M,ld0132,0132,132,Low,757.944,1.13758,3,9.64,759.56,9,55.64,758.92,46,634.28,100.56,0,44,125.32,533.76,6,262.16,630.12,13,50.68,628.2,53,252.92,533.76,1,666.32,533.72
Result 1,Trial   250,Arena 4,Social,CH2_03.01.16_DVR1,F,ld0122,0122,122,High,0,0,0,0,NA,0,0,NA,1,1200.04,1200.04,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,1,1200.04,0
Result 1,Trial   251,Arena 1,Social,CH3_03.01.16_DVR1,F,ld0087,0087,87,High,9.10E-13,7.59E-16,0,0,NA,0,0,NA,1,1200.04,1200.04,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,1,1200.04,0
Result 1,Trial   251,Arena 2,Social,CH3_03.01.16_DVR1,F,ld0037,0037,37,Low,80.5191,0.0670993,0,0,NA,0,0,NA,6,116.12,116.12,1013.44,7,1015.92,0,0,0,NA,0,0,NA,7,1083.92,0,1,1200.04,0
Result 1,Trial   251,Arena 3,Social,CH3_03.01.16_DVR1,M,ld007,007,7,High,19.8114,1.70201,0,0,NA,0,0,NA,0,1188.36,0,0,1,0.76,1188.36,0,0,NA,0,0,NA,1,11.68,1188.36,1,11.68,1188.36
Result 1,Trial   251,Arena 4,Social,CH3_03.01.16_DVR1,M,ld0120,0120,120,High,1137.36,0.9478,0,0,NA,1,0.6,794.84,29,247.84,247.84,200.04,44,109.44,181.24,10,146.52,387.48,27,99.2,378.16,46,706.48,0,1,1200.04,0
Result 1,Trial   252,Arena 1,Social,CH4_03.01.16_DVR1,F,ld0102,0102,102,High,0,0,0,0,NA,0,0,NA,1,1200.04,1200.04,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,1,1200.04,0
Result 1,Trial   252,Arena 2,Social,CH4_03.01.16_DVR1,F,ld0089,0089,89,High,0,0,0,0,NA,0,0,NA,1,1200.04,1200.04,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,1,1200.04,0
Result 1,Trial   252,Arena 3,Social,CH4_03.01.16_DVR1,M,ld0140,0140,140,High,0,0,0,0,NA,0,0,NA,1,1200.04,1200.04,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,1,1200.04,0
Result 1,Trial   252,Arena 4,Social,CH4_03.01.16_DVR1,M,ld0010,0010,10,Low,295.535,0.384811,4,15.84,477,12,167.68,422.64,6,768.16,336.28,0,10,43.4,422,4,356.32,422.76,7,28.84,422.16,10,46.72,422,1,768.16,422
Result 1,Trial   253,Arena 1,Social,CH1_04.01.16_DVR1,M,ld0111,0111,111,High,544.816,0.454984,5,8.64,477,8,32.56,469.96,8,550.84,548.28,0,15,166.12,469.16,6,196.96,470.24,10,40.72,469.6,13,411.48,469.16,1,1197.48,2.56
Result 1,Trial   253,Arena 2,Social,CH1_04.01.16_DVR1,M,ld0078,0078,78,High,9.13E-13,7.62E-16,0,0,NA,0,0,NA,2,1200,1197.76,0,1,0.04,2.48,0,0,NA,0,0,NA,1,0.04,2.48,1,1197.8,2.24
Result 1,Trial   253,Arena 3,Social,CH1_04.01.16_DVR1,F,ld0050,0050,50,Low,142.03,0.268834,0,0,NA,1,23.12,930.84,0,671.68,0,0,1,257.2,671.68,3,132.88,932.44,5,17.28,929.36,3,378.2,671.68,1,528.36,671.68
Result 1,Trial   253,Arena 4,Social,CH1_04.01.16_DVR1,F,ld0012,0012,12,High,50.7965,0.119129,0,0,NA,0,0,NA,7,1129.84,356.24,0,7,40.52,773.68,0,0,NA,1,22.44,820.2,7,47.76,773.68,1,426.44,773.6
Result 1,Trial   254,Arena 1,Social,CH2_04.01.16_DVR1,F,ld0138,0138,138,High,47.7239,0.0397699,0,0,NA,0,0,NA,0,0,0,NA,1,1131.64,0,0,0,NA,1,5.68,1194.36,1,1194.36,0,1,1200.04,0
Result 1,Trial   254,Arena 2,Social,CH2_04.01.16_DVR1,M,ld0109,0109,109,Low,147.251,0.660911,3,20.28,1042.2,6,22.36,1039.4,7,1022.28,45.2,0,7,4.64,969.04,2,114.64,1040.08,3,48.72,1010.2,8,14.4,969.04,1,222.96,968.96
Result 1,Trial   254,Arena 3,Social,CH2_04.01.16_DVR1,M,ld0132,0132,132,Low,761.867,0.969888,2,3.52,982.56,9,41.96,565.48,31,572.52,158.04,0,37,53.68,417.72,6,266.08,567.68,14,67.72,426,38,293.72,417.72,1,785.56,414.48
Result 1,Trial   254,Arena 4,Social,CH2_04.01.16_DVR1,F,ld0122,0122,122,High,0,0,0,0,NA,0,0,NA,1,1200.04,1200.04,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,1,1200.04,0
Result 1,Trial   255,Arena 1,Social,CH3_04.01.16_DVR1,F,ld0087,0087,87,High,543.262,0.452718,0,0,NA,1,17.64,1160.56,63,41.32,41.32,641.8,66,748.32,0,6,149.2,655.8,9,37.12,653.8,67,972.4,0,1,1200.04,0
Result 1,Trial   255,Arena 2,Social,CH3_04.01.16_DVR1,F,ld0037,0037,37,Low,152.164,0.357899,0,0,NA,2,0.12,1110.96,31,945.64,170.8,0,31,96.08,774.92,1,60.68,1049.44,2,52.56,1044.76,31,141.16,774.92,1,425.2,774.84
Result 1,Trial   255,Arena 3,Social,CH3_04.01.16_DVR1,M,ld007,007,7,High,0,0,0,0,NA,0,0,NA,1,1200.04,1200.04,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,1,1200.04,0
Result 1,Trial   255,Arena 4,Social,CH3_04.01.16_DVR1,M,ld0120,0120,120,High,339.853,0.283211,0,0,NA,1,3.2,479.28,16,483.12,483.12,402.56,17,420.36,0,1,15.92,507.2,3,23.6,473.28,18,677.4,0,1,1200.04,0
Result 1,Trial   256,Arena 1,Social,CH4_04.01.16_DVR1,F,ld0102,0102,102,High,512.514,0.784044,0,0,NA,0,0,NA,65,773.88,227.56,0,68,45.96,546.4,4,72.04,669.12,10,37,641.32,70,317.12,546.4,1,653.72,546.32
Result 1,Trial   256,Arena 2,Social,CH4_04.01.16_DVR1,F,ld0089,0089,89,High,0,0,0,0,NA,0,0,NA,1,1200.04,1200.04,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,1,1200.04,0
Result 1,Trial   256,Arena 3,Social,CH4_04.01.16_DVR1,M,ld0140,0140,140,High,0,0,0,0,NA,0,0,NA,1,1200.04,1200.04,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,1,1200.04,0
Result 1,Trial   256,Arena 4,Social,CH4_04.01.16_DVR1,M,ld0010,0010,10,Low,0,0,0,0,NA,0,0,NA,1,1200.04,1200.04,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,1,1200.04,0
Result 1,Trial   257,Arena 1,Social,CH1_05.01.16_DVR1,M,ld0111,0111,111,High,402.645,0.335538,1,26.6,840.84,8,55.04,652.76,14,26.08,26.08,599.48,17,752.36,0,4,162.68,652.92,8,24.56,650.48,19,986.72,0,1,1200.04,0
Result 1,Trial   257,Arena 2,Social,CH1_05.01.16_DVR1,M,ld0078,0078,78,High,0,0,0,0,NA,0,0,NA,1,1200.04,1200.04,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,1,1200.04,0
Result 1,Trial   257,Arena 3,Social,CH1_05.01.16_DVR1,F,ld0050,0050,50,Low,109.05,0.0918211,0,0,NA,1,5.8,1002.16,17,952.6,940.24,0,17,132.32,12.4,1,13.72,1002.6,2,6.88,1000.04,18,226.84,12.4,1,1187.68,12.36
Result 1,Trial   257,Arena 4,Social,CH1_05.01.16_DVR1,F,ld0012,0012,12,High,0,0,0,0,NA,0,0,NA,1,1200.04,1200.04,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,1,1200.04,0
Result 1,Trial   258,Arena 1,Social,CH2_05.01.16_DVR1,F,ld0138,0138,138,High,0,0,0,0,NA,0,0,NA,1,1200.04,1200.04,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,1,1200.04,0
Result 1,Trial   258,Arena 2,Social,CH2_05.01.16_DVR1,M,ld0109,0109,109,Low,108.676,0.181903,0,0,NA,0,0,NA,18,1129.44,526.88,0,20,28.92,602.56,1,13.28,664.68,2,15.32,652.8,19,42,602.56,1,597.48,602.56
Result 1,Trial   258,Arena 3,Social,CH2_05.01.16_DVR1,M,ld0132,0132,132,Low,665.832,0.55486,4,29.2,400,16,56.44,396.6,25,282.64,282.64,0,28,336.2,261.72,5,446.28,397.4,12,44.76,394.4,32,426.36,261.72,1,1200.04,0
Result 1,Trial   258,Arena 4,Social,CH2_05.01.16_DVR1,F,ld0122,0122,122,High,187.748,0.532167,1,5.4,1168.08,2,23.72,1153.2,26,981.56,134.48,0,28,24.92,839.96,1,156.2,1036.68,1,3.32,1033.36,26,58.96,839.96,1,352.96,839.92
Result 1,Trial   259,Arena 1,Social,CH3_05.01.16_DVR1,F,ld0087,0087,87,High,0,0,0,0,NA,0,0,NA,1,1200.04,1200.04,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,1,1200.04,0
Result 1,Trial   259,Arena 2,Social,CH3_05.01.16_DVR1,F,ld0037,0037,37,Low,0,0,0,0,NA,0,0,NA,1,1200.04,1200.04,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,1,1200.04,0
Result 1,Trial   259,Arena 3,Social,CH3_05.01.16_DVR1,M,ld007,007,7,High,0,0,0,0,NA,0,0,NA,1,1200.04,1200.04,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,1,1200.04,0
Result 1,Trial   259,Arena 4,Social,CH3_05.01.16_DVR1,M,ld0120,0120,120,High,583.588,0.604454,0,0,NA,0,0,NA,51,805.08,570.56,0,57,29,236.08,4,58.2,392.4,13,67.32,296.64,59,269.44,236.08,1,965.52,234.52
Result 1,Trial   260,Arena 1,Social,CH4_05.01.16_DVR1,F,ld0102,0102,102,High,520.045,0.864436,3,12.12,841.6,8,34.88,835.44,32,773.56,175.16,0,35,99.36,598.48,4,206.24,671.72,9,37.56,619,37,182.68,598.48,1,601.64,598.4
Result 1,Trial   260,Arena 2,Social,CH4_05.01.16_DVR1,F,ld0089,0089,89,High,246.976,0.313835,0,0,NA,4,44.72,757.08,23,818.32,405.28,0,25,38.56,413.16,4,195.44,709.24,8,81.76,414.6,26,104.52,413.16,1,787,413.04
Result 1,Trial   260,Arena 3,Social,CH4_05.01.16_DVR1,M,ld0140,0140,140,High,0,0,0,0,NA,0,0,NA,1,1200.04,1200.04,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,1,1200.04,0
Result 1,Trial   260,Arena 4,Social,CH4_05.01.16_DVR1,M,ld0010,0010,10,Low,0,0,0,0,NA,0,0,NA,1,1200.04,1200.04,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,1,1200.04,0
Result 1,Trial   261,Arena 1,Social,CH1_06.01.16_DVR1,M,ld0111,0111,111,High,227.124,0.364565,3,13.76,867.52,6,15.12,865.16,15,972.08,395.12,0,18,40.12,699.56,2,97.52,857.68,5,39.6,849.36,17,90.84,699.56,1,623.08,576.96
Result 1,Trial   261,Arena 2,Social,CH1_06.01.16_DVR1,M,ld0078,0078,78,High,0,0,0,0,NA,0,0,NA,1,1200.04,1200.04,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,1,1200.04,0
Result 1,Trial   261,Arena 3,Social,CH1_06.01.16_DVR1,F,ld0050,0050,50,Low,190.355,0.697477,1,12.08,940.4,4,8.76,934.36,14,927.92,0.84,0,16,7.72,927.08,3,147.92,935.68,5,61.08,930.84,17,63.12,927.08,1,272.96,927.08
Result 1,Trial   261,Arena 4,Social,CH1_06.01.16_DVR1,F,ld0012,0012,12,High,527.566,0.439638,16,38.24,276.8,23,182.32,248.76,1,47.44,47.44,766,6,251.12,0,13,780.24,258.08,17,69.36,248.56,6,303,0,1,1200.04,0
Result 1,Trial   262,Arena 1,Social,CH2_06.01.16_DVR1,F,ld0138,0138,138,High,46.2074,0.038723,0,0,NA,0,0,NA,5,1175.36,1168.76,0,5,2.4,1130.4,1,9.16,1184.28,1,12.08,1172.2,5,3.44,1130.4,1,1193.44,0
Result 1,Trial   262,Arena 2,Social,CH2_06.01.16_DVR1,M,ld0109,0109,109,Low,100.568,0.219793,1,6.88,880.08,2,4.68,876.76,12,1080.92,338.48,0,13,21.16,742.56,1,49.36,879.32,2,8.36,875.68,12,61.4,742.56,1,457.6,742.44
Result 1,Trial   262,Arena 3,Social,CH2_06.01.16_DVR1,M,ld0132,0132,132,Low,758.654,0.97997,4,6.28,471.48,9,35.56,469.8,23,484.92,59.08,0,39,188.28,426.04,8,203.96,472.2,18,100.96,440.76,33,410.2,426.04,1,774.2,425.84
Result 1,Trial   262,Arena 4,Social,CH2_06.01.16_DVR1,F,ld0122,0122,122,High,0,0,0,0,NA,0,0,NA,1,1200.04,1200.04,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,1,1200.04,0
Result 1,Trial   263,Arena 1,Social,CH3_06.01.16_DVR1,F,ld0087,0087,87,High,0,0,0,0,NA,0,0,NA,1,1200.04,1200.04,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,1,1200.04,0
Result 1,Trial   263,Arena 2,Social,CH3_06.01.16_DVR1,F,ld0037,0037,37,Low,208.781,0.253228,1,4.72,492.56,8,36.72,396.52,8,964.28,588.76,0,11,17.44,375.52,4,119.84,396.6,7,35.72,392.04,11,80.2,375.52,1,824.52,375.52
Result 1,Trial   263,Arena 3,Social,CH3_06.01.16_DVR1,M,ld007,007,7,High,824.628,1.01062,2,6.4,723.6,4,8.52,721.76,77,612.84,228.8,0,86,128.36,545,9,282.48,591.4,18,49.4,587.76,86,255.32,545,1,816,384.04
Result 1,Trial   263,Arena 4,Social,CH3_06.01.16_DVR1,M,ld0120,0120,120,High,373.683,0.478909,0,0,NA,1,1.48,737.24,51,925.72,506,0,49,29,419.76,2,95.04,470.88,4,10.6,468.32,52,168.68,419.76,1,780.32,419.72
Result 1,Trial   264,Arena 1,Social,CH4_06.01.16_DVR1,F,ld0102,0102,102,High,736.933,0.614111,5,30.08,588.4,17,155.8,575.08,54,106.32,106.32,168,64,394.4,0,9,451,393.52,15,71.96,386.16,61,570.76,0,1,1200.04,0
Result 1,Trial   264,Arena 2,Social,CH4_06.01.16_DVR1,F,ld0089,0089,89,High,218.603,0.18217,1,1.28,950.16,4,51,790.24,4,722.2,722.2,64.04,11,43.28,62.76,3,264.28,802.44,5,52.28,788.08,7,161.28,0,1,1200.04,0
Result 1,Trial   264,Arena 3,Social,CH4_06.01.16_DVR1,M,ld0140,0140,140,High,0,0,0,0,NA,0,0,NA,1,1200.04,1200.04,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,1,1200.04,0
Result 1,Trial   264,Arena 4,Social,CH4_06.01.16_DVR1,M,ld0010,0010,10,Low,0,0,0,0,NA,0,0,NA,1,1200.04,1200.04,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,1,1200.04,0
Result 1,Trial   265,Arena 1,Social,CH1_07.01.16_DVR1,M,ld0111,0111,111,High,0,0,0,0,NA,0,0,NA,1,1200.04,1200.04,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,1,1200.04,0
Result 1,Trial   265,Arena 2,Social,CH1_07.01.16_DVR1,M,ld0078,0078,78,High,0,0,0,0,NA,0,0,NA,1,1200.04,1200.04,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,1,1200.04,0
Result 1,Trial   265,Arena 3,Social,CH1_07.01.16_DVR1,F,ld0050,0050,50,Low,126.037,0.105073,0,0,NA,0,0,NA,16,542.16,541.8,332.56,20,305.52,332.28,0,0,NA,0,0,NA,17,657.88,0,1,1199.68,0
Result 1,Trial   265,Arena 4,Social,CH1_07.01.16_DVR1,F,ld0012,0012,12,High,0,0,0,0,NA,0,0,NA,1,1200.04,1200.04,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,1,1200.04,0
Result 1,Trial   266,Arena 1,Social,CH2_07.01.16_DVR1,F,ld0138,0138,138,High,196.456,0.36878,1,0.6,1196.32,2,3.84,1195.6,10,759.08,91.8,0,11,189.12,758.36,2,90.6,1090.04,5,46.4,1032.76,13,303.96,758.36,1,532.76,667.28
Result 1,Trial   266,Arena 2,Social,CH2_07.01.16_DVR1,M,ld0109,0109,109,Low,363.822,0.556303,5,13.56,580.64,10,72.92,566.68,5,721.76,175.76,0,7,26.24,546,6,342.68,569.16,9,22.44,565.92,8,113.16,546,1,654.04,546
Result 1,Trial   266,Arena 3,Social,CH2_07.01.16_DVR1,M,ld0132,0132,132,Low,910.017,0.758347,4,11.84,168.48,9,12.88,167.32,30,82.56,82.56,210.12,45,512.52,0,9,262.36,161.4,23,156,155.72,45,699.12,0,1,1200.04,0
Result 1,Trial   266,Arena 4,Social,CH2_07.01.16_DVR1,F,ld0122,0122,122,High,0,0,0,0,NA,0,0,NA,1,1200.04,1200.04,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,1,1200.04,0
Result 1,Trial   267,Arena 1,Social,CH3_07.01.16_DVR1,F,ld0087,0087,87,High,0,0,0,0,NA,0,0,NA,1,1200.04,1200.04,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,1,1200.04,0
Result 1,Trial   267,Arena 2,Social,CH3_07.01.16_DVR1,F,ld0037,0037,37,Low,0,0,0,0,NA,0,0,NA,1,1200.04,1200.04,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,1,1200.04,0
Result 1,Trial   267,Arena 3,Social,CH3_07.01.16_DVR1,M,ld007,007,7,High,1018.32,1.15744,4,29.64,383.12,11,45.4,377.96,106,471.4,151.2,0,108,127.32,320.28,11,498,383.96,18,60.32,377.12,113,170.32,320.28,1,879.84,320.2
Result 1,Trial   267,Arena 4,Social,CH3_07.01.16_DVR1,M,ld0120,0120,120,High,406.448,0.537714,1,4.28,1116.6,4,5.36,643.44,13,951.36,507.24,0,14,35.72,444.32,6,78.6,545.32,10,24.92,543.16,17,145.16,444.32,1,755.92,444.12
Result 1,Trial   268,Arena 1,Social,CH4_07.01.16_DVR1,F,ld0102,0102,102,High,871.299,0.726106,2,39.4,299.88,11,159.24,234.28,97,144.56,144.56,60.76,102,207.32,0,8,534.4,112.92,17,132.4,108.08,107,388.68,0,1,1200.04,0
Result 1,Trial   268,Arena 2,Social,CH4_07.01.16_DVR1,F,ld0089,0089,89,High,170.783,0.604757,0,0,NA,0,0,NA,13,969.04,51.44,0,14,28.84,951.84,2,69.44,991.12,4,38.4,978.44,15,123.16,951.84,1,282.44,917.6
Result 1,Trial   268,Arena 3,Social,CH4_07.01.16_DVR1,M,ld0140,0140,140,High,0,0,0,0,NA,0,0,NA,1,1200.04,1200.04,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,1,1200.04,0
Result 1,Trial   268,Arena 4,Social,CH4_07.01.16_DVR1,M,ld0010,0010,10,Low,0,0,0,0,NA,0,0,NA,1,1200.04,1200.04,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,1,1200.04,0
Result 1,Trial   269,Arena 1,Social,CH1_08.01.16_DVR1,M,ld0111,0111,111,High,312.364,0.626532,1,1.44,818.04,6,16.52,815.48,24,733.52,32.08,0,28,68.4,777.16,5,77.24,818.04,9,66.48,812.32,29,322.8,701.44,1,498.6,701.44
Result 1,Trial   269,Arena 2,Social,CH1_08.01.16_DVR1,M,ld0078,0078,78,High,0,0,0,0,NA,0,0,NA,1,1200.04,1200.04,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,1,1200.04,0
Result 1,Trial   269,Arena 3,Social,CH1_08.01.16_DVR1,F,ld0050,0050,50,Low,9.1464,0.007622,0,0,NA,0,0,NA,0,0,0,NA,1,1092.28,107.76,0,0,NA,0,0,NA,1,1200.04,0,1,1200.04,0
Result 1,Trial   269,Arena 4,Social,CH1_08.01.16_DVR1,F,ld0012,0012,12,High,0,0,0,0,NA,0,0,NA,1,1200.04,1200.04,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,1,1200.04,0
Result 1,Trial   270,Arena 1,Social,CH2_08.01.16_DVR1,F,ld0138,0138,138,High,752.031,0.89887,2,0.52,760.96,7,48.2,759.52,49,475.44,112.08,0,62,102.64,365.84,7,239.84,477.32,16,39.72,471.04,58,445.04,365.84,1,836.68,363.36
Result 1,Trial   270,Arena 2,Social,CH2_08.01.16_DVR1,M,ld0109,0109,109,Low,195.257,0.349272,0,0,NA,0,0,NA,5,964.28,323.32,0,7,10.16,640.96,1,32.08,810.28,2,9.84,803.36,6,193.84,640.96,1,559.08,640.96
Result 1,Trial   270,Arena 3,Social,CH2_08.01.16_DVR1,M,ld0132,0132,132,Low,1216.55,1.01379,2,8.84,153.88,6,23.88,152.76,45,87,87,123.04,65,310.28,64.04,11,371.52,136.28,27,160.08,134.96,62,581.44,0,1,1200.04,0
Result 1,Trial   270,Arena 4,Social,CH2_08.01.16_DVR1,F,ld0122,0122,122,High,427.305,0.846551,1,3.28,750.68,2,14.16,749.96,41,862.36,167.12,0,50,95.56,695.24,5,122.36,749.8,8,24.76,746.2,44,190.56,695.24,1,504.8,695.24
Result 1,Trial   271,Arena 1,Social,CH3_08.01.16_DVR1,F,ld0087,0087,87,High,345.985,0.679361,0,0,NA,1,5.6,696.08,28,883.08,192.36,0,30,85.64,690.8,4,162.08,699.16,7,43.92,694.56,30,110.96,690.8,1,509.32,690.72
Result 1,Trial   271,Arena 2,Social,CH3_08.01.16_DVR1,F,ld0037,0037,37,Low,464.086,0.471728,5,60.4,313.04,10,158.88,305.48,47,391.36,175.16,0,55,294.6,258.48,5,260.92,307.56,12,149.56,302.76,54,398.2,258.48,1,983.84,216.2
