Result	Trial	Arena	Assay	ChDate	Sex	LizID	Trt	TotalDist	Velocity	Social_Freq	Social_Duration	Social_LatFirst	Neutral_Freq	Neutral_Duration	Neutral_LatFirst	Asocial_Freq	Asocial_Duration	Asocial_LatFirst	NovItem_Freq	NovItem_Duration	NovItem_LatFirst	NovZone_Freq	NovZone_Duration	NovZone_LatFirst	Hide_Freq	Hide_Duration	Hide_DurationOrig	Hide_LatFirst	Entry_Freq	Entry_Duration	Entry_LatFirst	Arena_Freq	Arena_Duration	Arena_LatFirst
Result 1	Trial   288	Arena 3	Social	CH4_03.01.16_DVR2	F	141	Low	473.723	0.394769	4	263.68	495.6	9	63.24	490.8	22	244.96	415.48	4	18.08	500.84	9	33	497.92	18	628.16	628.16	0	19	93.96	415.48	1	1200.04	0
Result 1	Trial   288	Arena 4	Social	CH4_03.01.16_DVR2	F	54	High	328.529	0.273774	4	99.16	498.6	8	61.68	492.12	18	191.6	435.32	1	0.56	705.32	2	1.84	704.76	15	847.6	847.6	0	20	52.16	435.32	1	1200.04	0
Result 1	Trial   289	Arena 1	Social	CH1_04.01.16_DVR2	F	134	High	149.607	0.177167	1	572.24	617.92	1	3.72	614.2	8	256.16	345.56	2	4.4	650.44	7	87.76	616.72	7	367.92	12.48	0	8	255.48	345.56	1	844.6	345.56
Result 1	Trial   289	Arena 2	Social	CH1_04.01.16_DVR2	F	24	Low	0	0	0	0	NA	0	0	NA	0	0	0	0	0	NA	0	0	NA	0	1200.04	0	0	NA	0	NA	1	0	NA
Result 1	Trial   289	Arena 3	Social	CH1_04.01.16_DVR2	F	117	Low	318.336	0.34143	1	183.92	825.96	3	181.28	822.24	34	502.48	267.64	2	32.28	826.12	11	46.96	823	32	331.48	63.84	0	35	453.84	267.64	1	932.4	267.64
Result 1	Trial   289	Arena 4	Social	CH1_04.01.16_DVR2	M	22	High	264.778	0.57143	2	124.44	738.24	5	13.12	737.12	7	206.24	736.64	0	0	NA	1	10.44	737.76	4	856.24	119.6	0	7	36.16	736.64	1	463.4	736.64
Result 1	Trial   290	Arena 1	Social	CH2_04.01.16_DVR2	M	26	High	398.022	0.668495	5	306.28	764.08	10	45.76	761.12	5	240.68	604.36	3	15.28	813.28	8	30.72	763.88	1	604.6	0.12	0	5	163	604.36	1	595.56	604.36
Result 1	Trial   290	Arena 2	Social	CH2_04.01.16_DVR2	F	62	High	157.913	0.29215	0	0	NA	0	0	NA	26	359.48	659.52	0	0	NA	0	0	NA	26	840.56	181.08	0	28	245.92	659.52	1	540.56	659.48
Result 1	Trial   290	Arena 3	Social	CH2_04.01.16_DVR2	F	81	High	133.341	0.340572	1	22.28	1105.04	2	5.92	1100.32	4	355.32	808.48	0	0	NA	1	4.16	1101.28	2	816.52	8.04	0	4	281.16	808.48	1	391.56	808.48
Result 1	Trial   290	Arena 4	Social	CH2_04.01.16_DVR2	F	80	Low	0	0	0	0	NA	0	0	NA	0	0	0	0	0	NA	0	0	NA	0	1200.04	0	0	NA	0	NA	1	0	NA
Result 1	Trial   291	Arena 1	Social	CH3_04.01.16_DVR2	M	84	High	314.611	0.325819	3	60.88	927.04	6	24	924.2	29	835.52	234.4	0	0	NA	2	8.44	940.92	25	278.96	44.56	0	32	683.72	234.4	1	965.64	234.4
Result 1	Trial   291	Arena 2	Social	CH3_04.01.16_DVR2	F	57	Low	27.0596	0.0323865	0	0	NA	0	0	NA	10	379.2	364.48	0	0	NA	0	0	NA	9	820.84	456.36	0	10	379.2	364.48	1	835.56	364.48
Result 1	Trial   291	Arena 3	Social	CH3_04.01.16_DVR2	F	92	High	865.884	0.946321	8	537.68	286.08	23	41.88	285.4	51	241	285.28	13	59.12	290.64	23	78.28	285.92	44	338.88	53.88	0	54	57.44	553.92	1	915.04	285
Result 1	Trial   291	Arena 4	Social	CH3_04.01.16_DVR2	M	66	High	220.166	0.339867	3	147.12	795.92	5	51.84	792.52	18	272.36	552.36	0	0	NA	3	16.36	1096.44	17	728.72	176.52	0	18	245.56	552.36	1	647.84	552.2
Result 1	Trial   292	Arena 1	Social	CH4_04.01.16_DVR2	F	36	High	0	0	0	0	NA	0	0	NA	0	0	0	0	0	NA	0	0	NA	0	1200.04	0	0	NA	0	NA	1	0	NA
Result 1	Trial   292	Arena 2	Social	CH4_04.01.16_DVR2	F	90	Low	0	0	0	0	NA	0	0	NA	0	0	0	0	0	NA	0	0	NA	0	1200.04	0	0	NA	0	NA	1	0	NA
Result 1	Trial   292	Arena 3	Social	CH4_04.01.16_DVR2	F	141	Low	484.337	0.645989	6	118.72	779.76	13	68.64	763.32	29	457.92	450.16	1	17.12	790.56	5	26.52	778.72	21	554.76	104.6	0	31	368.68	450.16	1	749.88	450.16
Result 1	Trial   292	Arena 4	Social	CH4_04.01.16_DVR2	F	54	High	0	0	0	0	NA	0	0	NA	0	0	0	0	0	NA	0	0	NA	0	1200.04	0	0	NA	0	NA	1	0	NA
Result 1	Trial   293	Arena 1	Social	CH1_05.01.16_DVR2	F	134	High	189.331	0.332089	2	68.56	849.92	4	11.56	846.72	17	411.24	629.88	0	0	NA	1	0.64	894.04	15	708.68	78.8	0	19	386.8	629.88	1	570.16	629.88
Result 1	Trial   293	Arena 2	Social	CH1_05.01.16_DVR2	F	24	Low	0	0	0	0	NA	0	0	NA	0	0	0	0	0	NA	0	0	NA	0	1200.04	0	0	NA	0	NA	1	0	NA
Result 1	Trial   293	Arena 3	Social	CH1_05.01.16_DVR2	F	117	Low	509.039	0.4242	4	751.4	270.76	7	59.48	262.28	15	345.92	0	4	18.52	271.4	20	176.76	263.68	11	42.4	42.4	424.4	17	273	0	1	1200.04	0
Result 1	Trial   293	Arena 4	Social	CH1_05.01.16_DVR2	M	22	High	43.3061	0.122154	1	23.84	1166.32	1	8.6	1157.72	1	322.04	835.68	0	0	NA	1	7.56	1160.12	1	845.56	0.2	0	1	320.8	835.68	1	354.68	835.48
Result 1	Trial   294	Arena 1	Social	CH2_05.01.16_DVR2	M	26	High	292.255	0.543549	2	95.84	925.6	5	51.36	923.68	7	328.88	662.32	0	0	NA	0	0	NA	5	723.28	60.96	0	8	189.2	662.32	1	537.72	662.32
Result 1	Trial   294	Arena 2	Social	CH2_05.01.16_DVR2	F	62	High	430.068	0.523197	3	158.96	597.12	7	36.28	584.12	18	553.72	378	0	0	NA	1	0.24	597.72	14	451.04	73.04	0	17	275.4	378	1	822.04	378
Result 1	Trial   294	Arena 3	Social	CH2_05.01.16_DVR2	F	81	High	26.2912	0.037864	0	0	NA	0	0	NA	2	690.4	505.64	0	0	NA	0	0	NA	1	509.64	4	0	2	690.4	505.64	1	694.4	505.64
Result 1	Trial   294	Arena 4	Social	CH2_05.01.16_DVR2	F	80	Low	470.486	0.444828	6	573.28	236.36	15	154.08	235.6	30	293.48	142.32	3	5.16	372.48	8	94.28	235.92	21	179.2	36.88	0	23	118.2	142.32	1	1057.72	142.32
Result 1	Trial   295	Arena 1	Social	CH3_05.01.16_DVR2	M	84	High	666.968	0.847956	6	152.28	539.84	12	22.52	538.28	29	601.48	413.44	1	5.36	540.88	8	4.08	540.32	23	422.04	8.6	0	40	288.2	413.44	1	786.6	413.44
Result 1	Trial   295	Arena 2	Social	CH3_05.01.16_DVR2	F	57	Low	39.2309	0.0544329	0	0	NA	0	0	NA	5	693.84	479.28	0	0	NA	0	0	NA	4	506.2	26.92	0	5	693.84	479.28	1	720.76	479.28
Result 1	Trial   295	Arena 3	Social	CH3_05.01.16_DVR2	F	92	High	18.4218	0.0233023	0	0	NA	0	0	NA	1	790.6	409.44	0	0	NA	0	0	NA	0	409.44	0	0	1	790.6	409.44	1	790.6	409.44
Result 1	Trial   295	Arena 4	Social	CH3_05.01.16_DVR2	M	66	High	215.011	0.343688	1	48.56	1047.2	2	20.16	1036.56	8	332.92	574.4	0	0	NA	0	0	NA	6	798.4	224	0	9	86	574.4	1	625.64	574.4
Result 1	Trial   296	Arena 1	Social	CH4_05.01.16_DVR2	F	36	High	0	0	0	0	NA	0	0	NA	0	0	0	0	0	NA	0	0	NA	0	1200.04	0	0	NA	0	NA	1	0	NA
Result 1	Trial   296	Arena 2	Social	CH4_05.01.16_DVR2	F	90	Low	16.2143	0.0614642	0	0	NA	0	0	NA	4	108.04	936.2	0	0	NA	0	0	NA	3	1092	155.8	0	4	108.04	936.2	1	263.84	936.2
Result 1	Trial   296	Arena 3	Social	CH4_05.01.16_DVR2	F	141	Low	0	0	0	0	NA	0	0	NA	0	0	0	0	0	NA	0	0	NA	0	1200.04	0	0	NA	0	NA	1	0	NA
Result 1	Trial   296	Arena 4	Social	CH4_05.01.16_DVR2	F	54	High	243.967	0.203306	4	119.4	822.8	6	29.92	817.4	11	313.28	664.4	1	0.84	1099.12	4	50.96	820.24	10	737.44	737.44	0	11	257.52	664.4	1	1200.04	0
Result 1	Trial   297	Arena 1	Social	CH1_06.01.16_DVR2	F	134	High	68.9447	0.114359	1	11.08	1179.08	1	2.56	1176.52	6	506.8	587.12	2	1.12	1179.28	3	11.48	1177.56	5	679.6	82.6	0	6	505.8	587.12	1	603.04	587.12
Result 1	Trial   297	Arena 2	Social	CH1_06.01.16_DVR2	F	24	Low	26.3784	0.0351675	0	0	NA	0	0	NA	8	203.2	449.92	0	0	NA	0	0	NA	8	996.84	546.92	0	8	203.2	449.92	1	750.12	449.92
Result 1	Trial   297	Arena 3	Social	CH1_06.01.16_DVR2	F	117	Low	323.182	0.5077	4	115.4	658.32	9	69.76	656.36	27	312.6	563.44	2	19.04	856.2	5	18	851.6	21	700.92	137.48	0	25	231.76	563.44	1	636.6	563.44
Result 1	Trial   297	Arena 4	Social	CH1_06.01.16_DVR2	M	22	High	385.27	0.400023	3	225.48	552.32	9	96.4	547.16	25	588.16	236.92	1	1.08	937.56	4	125.08	549.48	20	290	53.12	0	27	333.76	236.92	1	963.16	236.88
Result 1	Trial   298	Arena 1	Social	CH2_06.01.16_DVR2	M	26	High	555.105	0.635394	7	456.6	418.52	13	51.84	418.04	26	357.08	316.36	5	14.08	418.56	10	24.12	418.32	18	327.4	1.16	0	23	164.52	316.36	1	873.8	316.36
Result 1	Trial   298	Arena 2	Social	CH2_06.01.16_DVR2	F	62	High	265.348	0.539983	2	98.52	739.64	4	14.88	736.28	13	234.64	708.6	0	0	NA	0	0	NA	10	852	143.4	0	14	92.36	708.6	1	491.44	708.6
Result 1	Trial   298	Arena 3	Social	CH2_06.01.16_DVR2	F	81	High	96.9683	0.0808069	0	0	NA	0	0	NA	11	709.52	0	0	0	NA	0	0	NA	10	490.52	490.52	571.16	11	282	427.52	1	1200.04	0
Result 1	Trial   298	Arena 4	Social	CH2_06.01.16_DVR2	F	80	Low	359.577	0.506132	3	113.56	726.52	7	40.28	720.64	36	355.92	489.56	2	8.08	727.8	5	18.16	723.64	31	690.28	200.72	0	38	252	489.56	1	710.48	489.56
Result 1	Trial   299	Arena 1	Social	CH3_06.01.16_DVR2	M	84	High	481.924	0.741193	5	260.32	630.76	9	24.28	625.64	29	310.08	549.8	4	4.28	631.8	9	22.8	631.04	24	603.44	53.64	0	31	191.12	549.8	1	650.24	549.8
Result 1	Trial   299	Arena 2	Social	CH3_06.01.16_DVR2	F	57	Low	217.913	0.426812	2	189	915.72	4	9.6	913.64	15	160.16	689.44	1	2.24	961.44	3	3.72	960.96	13	841.28	151.84	0	20	132.44	689.44	1	510.6	689.44
Result 1	Trial   299	Arena 3	Social	CH3_06.01.16_DVR2	F	92	High	39.9647	0.0432537	0	0	NA	0	0	NA	2	911.84	276.04	0	0	NA	0	0	NA	1	288.2	12.16	0	2	911.84	276.04	1	924	276.04
Result 1	Trial   299	Arena 4	Social	CH3_06.01.16_DVR2	M	66	High	161.905	0.312413	1	55.32	1134.84	3	22.16	1038.4	8	318.72	719.8	0	0	NA	0	0	NA	6	803.84	122.2	0	19	218.72	719.8	1	518.4	671.76
Result 1	Trial   300	Arena 1	Social	CH4_06.01.16_DVR2	F	36	High	0	0	0	0	NA	0	0	NA	0	0	0	0	0	NA	0	0	NA	0	1200.04	0	0	NA	0	NA	1	0	NA
Result 1	Trial   300	Arena 2	Social	CH4_06.01.16_DVR2	F	90	Low	11.0615	0.0646869	0	0	NA	0	0	NA	1	170.6	1029.44	0	0	NA	0	0	NA	1	1029.44	0.44	0	1	170.6	1029.44	1	171.04	1029
Result 1	Trial   300	Arena 3	Social	CH4_06.01.16_DVR2	F	141	Low	476.317	0.55476	4	225.76	496.68	8	53.64	492.72	35	387.6	341.4	0	0	NA	0	0	NA	30	533.04	191.64	0	39	254.92	341.4	1	858.64	341.4
Result 1	Trial   300	Arena 4	Social	CH4_06.01.16_DVR2	F	54	High	16.6318	0.0321177	0	0	NA	0	0	NA	2	139.92	682.16	0	0	NA	0	0	NA	2	1060.12	377.96	0	2	139.92	682.16	1	517.88	682.16
Result 1	Trial   301	Arena 1	Social	CH1_07.01.16_DVR2	F	134	High	55.4686	0.0837793	0	0	NA	0	0	NA	6	641.64	537.92	0	0	NA	0	0	NA	5	558.4	20.48	0	6	641.64	537.92	1	662.12	537.92
Result 1	Trial   301	Arena 2	Social	CH1_07.01.16_DVR2	F	24	Low	37.7563	0.0580509	0	0	NA	0	0	NA	12	90.84	549.84	0	0	NA	0	0	NA	13	1109.2	559.6	0	12	90.84	549.84	1	650.44	549.6
Result 1	Trial   301	Arena 3	Social	CH1_07.01.16_DVR2	F	117	Low	0	0	0	0	NA	0	0	NA	0	0	0	0	0	NA	0	0	NA	0	1200.04	0	0	NA	0	NA	1	0	NA
Result 1	Trial   301	Arena 4	Social	CH1_07.01.16_DVR2	M	22	High	444.523	0.486072	5	131.44	486	13	232.2	484.96	27	440.68	285.8	4	6.44	490.96	9	126.12	485.24	20	395.72	110.24	0	26	309.44	285.8	1	914.56	285.48
Result 1	Trial   302	Arena 1	Social	CH2_07.01.16_DVR2	M	26	High	185.936	0.275281	2	127.08	637.12	4	20.88	633.68	24	209.16	524.56	1	6.88	637.04	2	4.68	634.36	21	842.4	317.84	0	31	193.56	524.56	1	675.48	524.56
Result 1	Trial   302	Arena 2	Social	CH2_07.01.16_DVR2	F	62	High	160.246	0.195489	1	0.48	931.24	3	29.24	586.52	28	666.32	380.4	0	0	NA	4	6.64	930.2	26	504	123.72	0	29	639.84	380.4	1	819.76	380.28
Result 1	Trial   302	Arena 3	Social	CH2_07.01.16_DVR2	F	81	High	133.532	0.220845	1	62.48	1089.68	3	16.2	1088.08	10	237.84	595.4	0	0	NA	0	0	NA	9	883.52	288.16	0	10	219.8	595.4	1	604.68	595.36
Result 1	Trial   302	Arena 4	Social	CH2_07.01.16_DVR2	F	80	Low	425.107	0.354256	1	42.64	543.92	9	114.84	531.36	45	796.4	0	0	0	NA	5	50.8	539.2	39	246.16	246.16	421.44	41	571.2	0	1	1200.04	0
Result 1	Trial   303	Arena 1	Social	CH3_07.01.16_DVR2	M	84	High	1195.8	1.24833	14	252.88	461.68	28	109.2	458.56	60	574.68	242.08	2	1.4	680.2	9	80.52	525.52	47	259.56	17.48	0	75	366.56	242.08	1	957.96	242.08
Result 1	Trial   303	Arena 2	Social	CH3_07.01.16_DVR2	F	57	Low	200.468	0.272969	2	76.88	516.44	4	15.48	512.28	14	158.2	465.6	0	0	NA	0	0	NA	12	949.48	483.88	0	13	138.88	465.6	1	734.44	465.6
Result 1	Trial   303	Arena 3	Social	CH3_07.01.16_DVR2	F	92	High	532.063	1.10579	5	252	724.28	9	53.48	719.04	39	146.96	718.84	2	18.32	810.08	6	46.48	719.68	34	746.88	28.04	0	38	39.32	718.84	1	481.2	718.84
Result 1	Trial   303	Arena 4	Social	CH3_07.01.16_DVR2	M	66	High	40.5457	0.056959	0	0	NA	0	0	NA	5	615.12	488.16	0	0	NA	0	0	NA	4	584.92	96.76	0	5	615.12	488.16	1	711.88	488.16
Result 1	Trial   304	Arena 1	Social	CH4_07.01.16_DVR2	F	36	High	0	0	0	0	NA	0	0	NA	0	0	0	0	0	NA	0	0	NA	0	1200.04	0	0	NA	0	NA	1	0	NA
Result 1	Trial   304	Arena 2	Social	CH4_07.01.16_DVR2	F	90	Low	216.478	0.333043	3	137.2	905.56	5	79.32	878.2	18	429.68	550	0	0	NA	3	6.2	901.16	15	553.84	3.84	0	17	390.4	550	1	650.04	550
Result 1	Trial   304	Arena 3	Social	CH4_07.01.16_DVR2	F	141	Low	4.04685	0.0439493	0	0	NA	0	0	NA	1	92.12	1107.92	0	0	NA	0	0	NA	0	1107.92	0	0	1	92.12	1107.92	1	92.12	1107.92
Result 1	Trial   304	Arena 4	Social	CH4_07.01.16_DVR2	F	54	High	0	0	0	0	NA	0	0	NA	0	0	0	0	0	NA	0	0	NA	0	1200.04	0	0	NA	0	NA	1	0	NA
Result 1	Trial   305	Arena 1	Social	CH1_08.01.16_DVR2	F	134	High	22.7026	0.0715178	0	0	NA	0	0	NA	5	191.16	882.56	0	0	NA	0	0	NA	5	1008.88	126.32	0	5	191.16	882.56	1	317.48	882.56
Result 1	Trial   305	Arena 2	Social	CH1_08.01.16_DVR2	F	24	Low	0	0	0	0	NA	0	0	NA	0	0	0	0	0	NA	0	0	NA	0	1200.04	0	0	NA	0	NA	1	0	NA
Result 1	Trial   305	Arena 3	Social	CH1_08.01.16_DVR2	F	117	Low	490.382	0.408651	7	307.88	550.72	12	93.16	547.88	23	695.52	0	4	35.64	684	11	103.6	548.32	16	100.6	100.6	274.32	21	339.84	273.6	1	1200.04	0
Result 1	Trial   305	Arena 4	Social	CH1_08.01.16_DVR2	M	22	High	692.179	0.667147	5	142.72	256.2	13	93.52	254.84	30	542.32	162.68	1	1.68	1111.72	4	15.8	255.32	22	421.48	259	0	30	230.48	162.68	1	1037.56	162.48
Result 1	Trial   306	Arena 1	Social	CH2_08.01.16_DVR2	M	26	High	420.592	0.530407	8	375.8	436.08	13	130.12	429.48	19	205.36	407.08	3	7.56	443.48	7	108.72	429.72	14	408.04	1	0	14	48.28	407.08	1	793	407.04
Result 1	Trial   306	Arena 2	Social	CH2_08.01.16_DVR2	F	62	High	231.356	0.370217	2	33.6	747.56	4	28.8	734.36	16	383.2	575.2	0	0	NA	1	4.16	1070.08	15	754.44	179.36	0	17	243.48	575.2	1	624.96	575.08
Result 1	Trial   306	Arena 3	Social	CH2_08.01.16_DVR2	F	81	High	230.994	0.27209	2	113.48	499.68	5	19.68	493.44	11	466.08	394.72	0	0	NA	2	10.72	530.2	8	600.8	249.76	0	11	442.96	394.72	1	849	351.04
Result 1	Trial   306	Arena 4	Social	CH2_08.01.16_DVR2	F	80	Low	121.643	0.334001	3	48.32	1085.96	5	13.2	1082.24	6	243.64	835.8	2	8.56	1102.52	3	37.6	1090.44	4	894.88	59.08	0	5	193	835.8	1	364.24	835.8
Result 1	Trial   307	Arena 1	Social	CH3_08.01.16_DVR2	M	84	High	548.398	0.763445	7	104.84	809.8	13	33.52	808.84	36	551.28	481.76	0	0	NA	8	31.04	883.88	32	509.12	27.44	0	42	473.36	481.76	1	718.36	481.68
Result 1	Trial   307	Arena 2	Social	CH3_08.01.16_DVR2	F	57	Low	77.0721	0.239831	1	41.28	1158.76	1	4.4	1154.36	8	144.84	878.96	0	0	NA	1	1.08	1175.76	8	1009.52	130.88	0	8	143.88	878.96	1	321.4	878.64
Result 1	Trial   307	Arena 3	Social	CH3_08.01.16_DVR2	F	92	High	199.002	0.263719	5	83.44	1023.8	8	25.4	1019.36	13	635.64	445.4	3	25.48	1025.24	8	11.92	1021	10	454.88	9.48	0	13	614.36	445.4	1	754.64	445.4
Result 1	Trial   307	Arena 4	Social	CH3_08.01.16_DVR2	M	66	High	230.881	0.370714	1	97.88	1072.28	2	13.96	1070.44	9	503.68	577.2	0	0	NA	1	0.44	1071.96	7	584.52	7.32	0	13	368.24	577.2	1	622.84	577.2
Result 1	Trial   308	Arena 1	Social	CH4_08.01.16_DVR2	F	36	High	0	0	0	0	NA	0	0	NA	0	0	0	0	0	NA	0	0	NA	0	1200.04	0	0	NA	0	NA	1	0	NA
Result 1	Trial   308	Arena 2	Social	CH4_08.01.16_DVR2	F	90	Low	0	0	0	0	NA	0	0	NA	0	0	0	0	0	NA	0	0	NA	0	1200.04	0	0	NA	0	NA	1	0	NA
Result 1	Trial   308	Arena 3	Social	CH4_08.01.16_DVR2	F	141	Low	74.5659	0.146311	1	302	888.16	1	7.32	880.84	9	199.4	680.36	0	0	NA	4	0.88	887.4	8	691.32	1.08	0	8	188.52	680.36	1	509.8	680.36
Result 1	Trial   308	Arena 4	Social	CH4_08.01.16_DVR2	F	54	High	260.946	0.323578	6	249.44	532.64	10	44.84	530.72	17	210.2	527	1	9.6	557.2	4	54.48	531.64	15	695.56	302	0	15	192.76	527	1	806.48	393.56
Result 1	Trial   309	Arena 1	Social	CH1_09.01.16_DVR2	F	134	High	121.122	0.243922	1	29.88	1139.92	2	9.52	1135.48	11	99.24	703.68	0	0	NA	0	0	NA	11	1061.4	357.96	0	11	90.84	703.68	1	496.6	703.44
Result 1	Trial   309	Arena 2	Social	CH1_09.01.16_DVR2	F	24	Low	48.671	0.0405592	0	0	NA	0	0	NA	9	191.68	0	0	0	NA	0	0	NA	9	1008.36	1008.36	64.56	9	131.24	60.44	1	1200.04	0
Result 1	Trial   309	Arena 3	Social	CH1_09.01.16_DVR2	F	117	Low	542.084	0.658157	4	601.72	401	8	34.76	396.8	15	184.84	376.36	7	34.12	543.04	17	244.76	511.88	11	377.68	1.32	0	15	40.68	376.36	1	823.68	376.36
Result 1	Trial   309	Arena 4	Social	CH1_09.01.16_DVR2	M	22	High	416.365	0.441794	3	136.04	545.88	7	85.64	520.2	27	420.76	257.76	1	1.84	547.12	3	5.92	544.2	24	557.6	300.04	0	27	222.92	257.76	1	942.48	257.56
Result 1	Trial   310	Arena 1	Social	CH2_09.01.16_DVR2	M	26	High	388.707	0.47242	4	576.2	395.92	7	106.28	377.48	24	138.08	377.2	1	6.36	435.96	5	26.52	377.72	20	378.6	1.4	0	31	36.56	377.2	1	822.84	377.2
Result 1	Trial   310	Arena 2	Social	CH2_09.01.16_DVR2	F	62	High	262.698	0.376682	2	133.6	763.24	3	25.88	756.28	9	353.36	502.8	0	0	NA	0	0	NA	8	687.2	184.6	0	8	214.28	502.8	1	697.44	502.6
Result 1	Trial   310	Arena 3	Social	CH2_09.01.16_DVR2	F	81	High	192.274	0.390737	1	218.12	809.36	2	9.44	805.8	5	263.4	707.92	0	0	NA	2	66.52	892.4	3	709.08	1.16	0	4	253.76	707.92	1	492.12	707.92
Result 1	Trial   310	Arena 4	Social	CH2_09.01.16_DVR2	F	80	Low	544.594	0.453828	5	499.24	275.52	12	87.76	233.84	69	566.68	0	2	22.04	477.64	11	170.48	270.36	64	46.36	46.36	44.32	77	330.6	0	1	1200.04	0
Result 1	Trial   311	Arena 1	Social	CH3_09.01.16_DVR2	M	84	High	0	0	0	0	NA	0	0	NA	0	0	0	0	0	NA	0	0	NA	0	1200.04	0	0	NA	0	NA	1	0	NA
Result 1	Trial   311	Arena 2	Social	CH3_09.01.16_DVR2	F	57	Low	293.817	0.702978	4	103.68	882.2	8	61.72	859.16	13	175	810.44	3	12	887.32	6	18.52	881.44	11	859.64	77.72	0	13	107.48	810.44	1	418.12	775.72
Result 1	Trial   311	Arena 3	Social	CH3_09.01.16_DVR2	F	92	High	5.4438	0.0191683	0	0	NA	0	0	NA	1	42.84	916.4	0	0	NA	0	0	NA	2	1157.2	241.2	0	1	42.84	916.4	1	284.04	916
Result 1	Trial   311	Arena 4	Social	CH3_09.01.16_DVR2	M	66	High	272.169	0.226807	2	101.88	848.08	3	86.2	845.24	8	961.8	0	0	0	NA	0	0	NA	6	50.16	50.16	755.04	12	875.68	0	1	1200.04	0
Result 1	Trial   312	Arena 1	Social	CH4_09.01.16_DVR2	F	36	High	2.05E-13	6.24286ENA16	0	0	NA	0	0	NA	1	0.04	871.28	0	0	NA	0	0	NA	2	1200	328.76	0	1	0.04	871.28	1	328.8	871.24
Result 1	Trial   312	Arena 2	Social	CH4_09.01.16_DVR2	F	90	Low	12.4455	0.0456012	0	0	NA	0	0	NA	1	272.96	927.08	0	0	NA	0	0	NA	0	927.08	0	0	1	272.96	927.08	1	272.96	927.08
Result 1	Trial   312	Arena 3	Social	CH4_09.01.16_DVR2	F	141	Low	256.977	0.310628	2	362.12	806.28	3	18.8	797.72	21	442.8	367.32	2	2.52	806.36	5	6.72	806	19	376.32	3.72	0	22	370.2	367.32	1	827.44	367.32
Result 1	Trial   312	Arena 4	Social	CH4_09.01.16_DVR2	F	54	High	0	0	0	0	NA	0	0	NA	0	0	0	0	0	NA	0	0	NA	0	1200.04	0	0	NA	0	NA	1	0	NA
Result 1	Trial   313	Arena 1	Social	CH1_10.01.16_DVR2	F	134	High	130.683	0.175952	1	40.92	985.2	2	4.36	982.44	16	444.16	457.28	3	8.48	986.68	5	13.76	983.44	15	710.6	253.32	0	15	441.2	457.28	1	742.76	457.28
Result 1	Trial   313	Arena 2	Social	CH1_10.01.16_DVR2	F	24	Low	130.632	0.139953	0	0	NA	0	0	NA	36	370.64	266.72	0	0	NA	0	0	NA	37	829.4	562.8	0	36	370.64	266.72	1	933.44	266.6
Result 1	Trial   313	Arena 3	Social	CH1_10.01.16_DVR2	F	117	Low	407.727	0.459607	4	352.64	456.68	9	28.48	455.04	24	496.04	312.88	56	92.44	497.36	58	165.04	485.8	19	321.6	8.72	0	23	455.64	312.88	1	887.16	312.88
Result 1	Trial   313	Arena 4	Social	CH1_10.01.16_DVR2	M	22	High	50.5734	0.0534264	0	0	NA	0	0	NA	13	348.44	275.76	0	0	NA	0	0	NA	14	851.6	598.2	0	13	348.44	275.76	1	946.64	253.4
Result 1	Trial   314	Arena 1	Social	CH2_10.01.16_DVR2	M	26	High	418.455	0.348713	6	827.4	0	10	137.4	0.04	22	181.64	362.52	1	8.12	687.6	8	52.4	99.04	18	52.68	52.68	364.88	20	126.12	363.36	1	1200.04	0
Result 1	Trial   314	Arena 2	Social	CH2_10.01.16_DVR2	F	62	High	0	0	0	0	NA	0	0	NA	0	0	0	0	0	NA	0	0	NA	0	1200.04	0	0	NA	0	NA	1	0	NA
Result 1	Trial   314	Arena 3	Social	CH2_10.01.16_DVR2	F	81	High	356.157	0.296797	5	399.08	412.84	8	60.44	409	13	241.4	265.16	4	24.48	537.76	12	109.84	410.68	11	499.12	499.12	0	12	202.04	265.16	1	1200.04	0
Result 1	Trial   314	Arena 4	Social	CH2_10.01.16_DVR2	F	80	Low	434.73	0.459604	4	119.84	385.32	10	73.24	379.92	27	389.68	254.12	3	22.84	385.36	8	57.08	380.64	21	617.28	363.16	0	28	230.32	254.12	1	945.92	254.12
Result 1	Trial   315	Arena 1	Social	CH3_10.01.16_DVR2	M	84	High	1.98E-13	1.52256ENA15	0	0	NA	0	0	NA	0	0	NA	0	0	NA	0	0	NA	1	1200.04	130	0	0	0	NA	1	130	1070.04
Result 1	Trial   315	Arena 2	Social	CH3_10.01.16_DVR2	F	57	Low	138.484	0.256567	2	115.04	1062.2	3	18.24	1056.76	9	80.08	942.8	1	5.24	1070.04	6	31.16	1060.68	8	986.68	326.44	0	8	71.48	942.8	1	539.8	660.24
Result 1	Trial   315	Arena 3	Social	CH3_10.01.16_DVR2	F	92	High	504.102	0.982962	8	223.88	726.92	13	95.08	687.96	49	176.12	687.16	5	29.2	778.08	13	90.4	715.52	45	704.08	16.92	0	47	120.6	687.16	1	512.88	687.16
Result 1	Trial   315	Arena 4	Social	CH3_10.01.16_DVR2	M	66	High	111.707	0.110663	1	11.64	1188.4	2	30.36	1102.8	12	588.4	190.8	0	0	NA	0	0	NA	11	569.64	379.08	0	11	513.6	190.8	1	1009.48	190.56
